sample_id,video_id,channel_id,publish_time,input_window_start_h,input_window_end_h,target_window_start_h,target_window_end_h,views_48h,views_72h,next_24h_views,log_next_24h_views
7dksMZCD1c0_first48h,7dksMZCD1c0,UCuw_9BO3ufgtLJEiWoa5drQ,2026-05-14 10:30:03+00:00,0,48,48,72,70.0,108.0,38.0,3.6635616461296463
3YzfCmUnkbQ_first48h,3YzfCmUnkbQ,UCFsNxYnUEs4tcqyddJhW43g,2026-05-14 10:30:01+00:00,0,48,48,72,27265.361596009974,31527.0,4261.638403990026,8.357643591208916
kSraPjJdsD4_first48h,kSraPjJdsD4,UCX9OQTv_N1PCrgfXlT8KE8A,2026-05-14 10:34:49+00:00,0,48,48,72,2112.873121869783,5320.0,3207.126878130217,8.073442518743647
907yQyNXlo8_first48h,907yQyNXlo8,UChwHdsFDar_tq9JdPFuPI1g,2026-05-14 10:41:55+00:00,0,48,48,72,18.0,20.0,2.0,1.0986122886681098
1ZdQL8WeU70_first48h,1ZdQL8WeU70,UCWjems-9LdDPKzOANOQ2RQw,2026-05-14 10:45:01+00:00,0,48,48,72,141853.35,170971.0,29117.649999999994,10.279134141345859
AT5A0CKTMt4_first48h,AT5A0CKTMt4,UCWabDFPYAfrurVJBbv5uHUw,2026-05-14 03:30:07+00:00,0,48,48,72,11.0,12.0,1.0,0.6931471805599453
paiPBrr33X8_first48h,paiPBrr33X8,UC2RbHv4m_52hBImrXucmhHg,2026-05-14 11:01:15+00:00,0,48,48,72,52.0,62.0,10.0,2.3978952727983707
Ag2qca2u3A4_first48h,Ag2qca2u3A4,UC1OO5Fh2uim0N99bgV_u2pw,2026-05-14 11:00:35+00:00,0,48,48,72,77.42618849040868,84.0,6.573811509591323,2.0246964426623135
aX0bjYsNxrI_first48h,aX0bjYsNxrI,UC45j2TPkglLAdcFG0j54mBA,2026-05-14 11:30:02+00:00,0,48,48,72,10.0,11.0,1.0,0.6931471805599453
KWm2UB4RRe8_first48h,KWm2UB4RRe8,UCrMZ0Gyfqb4O9SAXmPhK-Zg,2026-05-14 11:33:17+00:00,0,48,48,72,195.0,209.0,14.0,2.70805020110221
mMbpqZoArLM_first48h,mMbpqZoArLM,UCfl6va7Vmb77SQUhB5aPR-Q,2026-05-14 11:47:05+00:00,0,48,48,72,439.5178719866999,644.0,204.4821280133001,5.325359061849218
epqpUN2U130_first48h,epqpUN2U130,UC6h4jewYerCnrOyb9GwXcug,2026-05-14 11:48:00+00:00,0,48,48,72,27253.778423236516,28566.0,1312.2215767634843,7.180238616168274
p5-tNBzMC6c_first48h,p5-tNBzMC6c,UCIKec8L8ISj6ENBqSKJtZNA,2026-05-14 11:54:55+00:00,0,48,48,72,4636.532554257095,5010.0,373.4674457429046,5.92550487192362
xwnjptdE5DM_first48h,xwnjptdE5DM,UCG80JDVsQwm9X7WFLLEi3wQ,2026-05-14 12:01:38+00:00,0,48,48,72,51.95269709543569,56.0,4.047302904564312,1.6188540223125538
6AtVBa0Ovzs_first48h,6AtVBa0Ovzs,UC32TdiIsh_5X8tKr_9rKQyA,2026-05-14 12:02:27+00:00,0,48,48,72,13020.8745819398,13103.0,82.1254180602009,4.420350528259021
ZECpndnR-VA_first48h,ZECpndnR-VA,UCnVJ112p6NFV8VcyYAgPlMg,2026-05-14 11:34:34+00:00,0,48,48,72,36.0,51.0,15.0,2.772588722239781
I6aXxKDyPak_first48h,I6aXxKDyPak,UCiOR3zQCU-tLza5g1MuqABA,2026-05-14 12:15:02+00:00,0,48,48,72,412.44954128440367,417.0,4.550458715596335,1.7138805758016986
fGunQxuR0z0_first48h,fGunQxuR0z0,UCK1Zh_2KvKKFkDBCSYuLjAw,2026-05-14 12:30:45+00:00,0,48,48,72,556.0,758.0,202.0,5.313205979041787
IRF4ZApmrPQ_first48h,IRF4ZApmrPQ,UCnvLgMU5pDIW5N-jWOOpC8A,2026-05-14 12:30:44+00:00,0,48,48,72,2551.9216013344453,3058.0,506.0783986655547,6.228665624113253
DnRvPsvXZwM_first48h,DnRvPsvXZwM,UCMNXbF0XolZgjYnpQDxu5ww,2026-05-13 10:09:00+00:00,0,48,48,72,3003.0,3295.0,292.0,5.680172609017068
-xOsqmfrFWo_first48h,-xOsqmfrFWo,UCaqKXbtdWXgwlGDGnhvhYVA,2026-05-14 12:31:09+00:00,0,48,48,72,288.26855713094244,361.0,72.73144286905756,4.3004293414433
9zUKTFAvep4_first48h,9zUKTFAvep4,UC3P5RTVmGa6S_tOoLygYd8A,2026-05-14 12:34:17+00:00,0,48,48,72,51.47956630525438,66.0,14.52043369474562,2.742157458613713
Bw58mH1SJGc_first48h,Bw58mH1SJGc,UCJSDOfdi2XCvPmUAnP7BM_w,2026-05-14 12:36:58+00:00,0,48,48,72,403.0,428.0,25.0,3.258096538021482
PCrsBpulz9A_first48h,PCrsBpulz9A,UC2TuODJhC03pLgd6MpWP0iw,2026-05-14 12:50:00+00:00,0,48,48,72,2573.008347245409,2629.0,55.99165275459109,4.042904814208831
aaPmMhMgQsg_first48h,aaPmMhMgQsg,UC8ROUUjHzEQm-ndb69CX8Ww,2026-05-14 12:52:39+00:00,0,48,48,72,6373.428809325562,8614.0,2240.571190674438,7.714932323374189
PAbHFSJJs1U_first48h,PAbHFSJJs1U,UCYR3S_hTVAUCF28VeVjrGZg,2026-05-14 12:58:03+00:00,0,48,48,72,79.11823480432973,107.0,27.88176519567027,3.3632104338905036
keF__l0yIio_first48h,keF__l0yIio,UCkoHT6ugZz-6UwmPExH37LA,2026-05-14 13:01:27+00:00,0,48,48,72,5122.2,5283.0,160.80000000000018,5.086361004624393
SFaajknBcvs_first48h,SFaajknBcvs,UCkrhThVlONmZArYmZ2KgEkA,2026-05-14 13:16:46+00:00,0,48,48,72,1.0,1.0,0.0,0.0
LD8rX8nBgkg_first48h,LD8rX8nBgkg,UCLkRCRHQL8kDRbaQav4v8bg,2026-05-14 13:18:33+00:00,0,48,48,72,2248.0,2369.0,121.0,4.804021044733257
xlbnaHARozI_first48h,xlbnaHARozI,UCEfBqIWV5IvYYpfD5V67rZg,2026-05-14 13:31:05+00:00,0,48,48,72,699.1843853820598,889.0,189.81561461794024,5.251307593285903
FdrVT4AZk_I_first48h,FdrVT4AZk_I,UCStlG5wqvYQWHy99BboJrxg,2026-05-14 13:49:24+00:00,0,48,48,72,2028.0,2054.0,26.0,3.295836866004329
4GfAlNQzSZY_first48h,4GfAlNQzSZY,UC0knkah4oFeAO04PIQJtpRA,2026-05-14 14:00:14+00:00,0,48,48,72,2781.3504983388702,2962.0,180.64950166112976,5.202079015262015
J3gUKO_mR4I_first48h,J3gUKO_mR4I,UC3EWyNiOL9Y0p0m_VSvDwwA,2026-05-14 14:00:22+00:00,0,48,48,72,11403.116279069767,12020.0,616.8837209302328,6.426300285919963
EIchEHPzsGE_first48h,EIchEHPzsGE,UCizwH1kNBgN6jAmQ5OQH8-g,2026-05-14 14:08:56+00:00,0,48,48,72,101.97171381031615,111.0,9.028286189683854,2.305409718947836
PlYrK9-9nTE_first48h,PlYrK9-9nTE,UCIhh4hvMYGlWpyBSU7yT4fQ,2026-05-14 14:15:04+00:00,0,48,48,72,3365.3216957605987,4890.0,1524.6783042394013,7.330194379817092
En24UhtuV2Q_first48h,En24UhtuV2Q,UCSMUqRwan5B0Oa-sMV9rH9Q,2026-05-14 14:33:30+00:00,0,48,48,72,49.0,54.0,5.0,1.791759469228055
dHi6_iRs80c_first48h,dHi6_iRs80c,UC80ztI40QAXzWL94eoRzWow,2026-05-14 14:43:15+00:00,0,48,48,72,3660.7196652719667,5109.0,1448.2803347280333,7.2788223913294265
vO_ySEppyJQ_first48h,vO_ySEppyJQ,UCcmrMhsODg7SSkuZ5F5IJMg,2026-05-14 15:00:00+00:00,0,48,48,72,2763.7004991680533,2926.0,162.29950083194672,5.095585943216982
7WvnMlvQ-IU_first48h,7WvnMlvQ-IU,UCwgjjrddvYwdSdM0WkIk8cA,2026-05-14 15:05:00+00:00,0,48,48,72,8997.668053244593,10191.0,1193.3319467554065,7.085342267672234
-lONa6KUBf4_first48h,-lONa6KUBf4,UCZXsCL1WTILfkPQrq9eOefQ,2026-05-14 15:01:36+00:00,0,48,48,72,15560.716306156406,15829.0,268.28369384359394,5.595765447830564
meAGA4VO2Es_first48h,meAGA4VO2Es,UCJpbvB2E_LRw6EPWnRtDpcA,2026-05-14 15:08:03+00:00,0,48,48,72,5606.377295492488,6129.0,522.622704507512,6.260771395409439
cQ8maBfwZ7Q_first48h,cQ8maBfwZ7Q,UCYiB80AmjJRm9ObwkvKroFw,2026-05-14 15:11:27+00:00,0,48,48,72,6.0,9.0,3.0,1.3862943611198906
vUI2-hWQqIs_first48h,vUI2-hWQqIs,UCYiB80AmjJRm9ObwkvKroFw,2026-05-14 15:11:29+00:00,0,48,48,72,10.62301918265222,23.0,12.37698081734778,2.593535380309863
C5etV5XPr64_first48h,C5etV5XPr64,UCy0uLWAIsi31LVQRfM98uGA,2026-05-14 07:34:05+00:00,0,48,48,72,22483.0,22510.0,27.0,3.332204510175204
cWIA0V8Um7s_first48h,cWIA0V8Um7s,UCIU8ha-NHmLjtUwU7dFiXUA,2026-05-14 15:38:51+00:00,0,48,48,72,1866.0,1892.0,26.0,3.295836866004329
nwi22TNhrng_first48h,nwi22TNhrng,UCCOIN8Zd-oE5czKMucGAlpw,2026-05-14 15:41:21+00:00,0,48,48,72,776.1596009975063,1199.0,422.84039900249365,6.049356966922178
UrMPUSh5614_first48h,UrMPUSh5614,UCdvrSqAotr5Iykjm5xxKM0A,2026-05-14 15:39:09+00:00,0,48,48,72,2245.2662229617304,3095.0,849.7337770382696,6.746099244187468
PQbrurtZAx8_first48h,PQbrurtZAx8,UCbDM2dRJWwM5Son2jkrbiHw,2026-05-14 15:47:48+00:00,0,48,48,72,0.0,0.0,0.0,0.0
82Zi7ZrHeY8_first48h,82Zi7ZrHeY8,UCRPNk3TA5cbyB-8hvNgsP5g,2026-05-14 15:47:27+00:00,0,48,48,72,147206.77128547578,182676.0,35469.228714524215,10.476448995858641
U435T8PRsHc_first48h,U435T8PRsHc,UCJA7F5EP-XNDJ8hN3d5R_BA,2026-05-14 16:00:03+00:00,0,48,48,72,59.0,74.0,15.0,2.772588722239781
JeOi-pjorDk_first48h,JeOi-pjorDk,UCCS0ACzm-0LONh90tTZWalw,2026-05-14 16:00:15+00:00,0,48,48,72,24.0,26.0,2.0,1.0986122886681098
vEwTNGW5jKk_first48h,vEwTNGW5jKk,UCQPTbtadNWcPYuoS3JqkpYw,2026-05-14 16:18:16+00:00,0,48,48,72,84115.3119266055,91733.0,7617.6880733945,8.938359465012068
tKc_07_J54s_first48h,tKc_07_J54s,UCbX_-W4L9BMpNOzgx568jAw,2026-05-14 16:23:17+00:00,0,48,48,72,14.0,19.0,5.0,1.791759469228055
8KDAxnOikzk_first48h,8KDAxnOikzk,UCi8vYBOm47Py7JaE8MYm7rQ,2026-05-14 16:26:40+00:00,0,48,48,72,2.0,2.0,0.0,0.0
2RPR4DpgVDk_first48h,2RPR4DpgVDk,UCBcWMu-CwIcWtAzlo2wYfXQ,2026-05-14 09:18:58+00:00,0,48,48,72,881.0,897.0,16.0,2.833213344056216
6YlZ61fIhb8_first48h,6YlZ61fIhb8,UCpHSkPvEfclEORXN9KuvDBQ,2026-05-14 09:09:12+00:00,0,48,48,72,560.0,675.0,115.0,4.7535901911063645
ErTk5tXTc5k_first48h,ErTk5tXTc5k,UCgMnEAGn2fn5mtw5mw4A9TA,2026-05-14 16:41:06+00:00,0,48,48,72,1.0,1.0,0.0,0.0
JW4YLVqdcU4_first48h,JW4YLVqdcU4,UCC36ds-oe1gmGx3qblvtvQg,2026-05-14 16:38:23+00:00,0,48,48,72,31.0,32.0,1.0,0.6931471805599453
NofYm5JV7MI_first48h,NofYm5JV7MI,UC_GcrznCXn6b-i1Y7DOn54A,2026-05-14 16:45:37+00:00,0,48,48,72,111.92487479131887,122.0,10.07512520868113,2.4047016213915478
lLcFBQA8D84_first48h,lLcFBQA8D84,UCcgd0a7i_tQ0pwqqScu6skg,2026-05-14 17:01:03+00:00,0,48,48,72,0.0,0.0,0.0,0.0
q3qYej4WZvw_first48h,q3qYej4WZvw,UCKnniBAOZslhdh9JTT6Sbcg,2026-05-14 17:00:08+00:00,0,48,48,72,6080.45,7337.0,1256.5500000000002,7.136920662614841
xISLjhbmEFo_first48h,xISLjhbmEFo,UCg7YusuckSZnW8AsZCWKSRA,2026-05-14 17:08:36+00:00,0,48,48,72,254.0,274.0,20.0,3.044522437723423
IKm_15szFy0_first48h,IKm_15szFy0,UCIkON2qOZqxDS_hzpPj_MrA,2026-05-14 17:05:34+00:00,0,48,48,72,10.0,10.0,0.0,0.0
K1nmpnw4pLU_first48h,K1nmpnw4pLU,UCYkn7e_zaRR_UxOrJR0RVdg,2026-05-14 17:13:59+00:00,0,48,48,72,1669.505843071786,3296.0,1626.494156928214,7.3947967838632005
yDgCOy-kTnM_first48h,yDgCOy-kTnM,UCXRoo1Gp89SCbhdR_xEIp0w,2026-05-14 17:37:53+00:00,0,48,48,72,8357.693333333333,8942.0,584.3066666666673,6.372135926402592
WGZq7Swry_Y_first48h,WGZq7Swry_Y,UC4lUbhVTe4sdXlSvh-jwp5A,2026-05-14 17:42:38+00:00,0,48,48,72,14571.0,14583.0,12.0,2.5649493574615367
pFwetim9dzQ_first48h,pFwetim9dzQ,UClMs26ViHFMy7MS897Alcxw,2026-05-14 17:45:14+00:00,0,48,48,72,47.0,47.0,0.0,0.0
eKNYAQI7IFk_first48h,eKNYAQI7IFk,UCQF-bRy3HpnDpRiTK5Yz_Xg,2026-05-14 18:00:37+00:00,0,48,48,72,1.0,1.0,0.0,0.0
kFJAdYvrSNI_first48h,kFJAdYvrSNI,UClrE564OBmmUC1x6cwBnJJA,2026-05-14 18:00:40+00:00,0,48,48,72,7.0,7.0,0.0,0.0
W5qfM_jj8Vc_first48h,W5qfM_jj8Vc,UCmbagenu_49x_Mzb_-L3DVA,2026-05-13 06:10:09+00:00,0,48,48,72,17616.532554257094,17621.0,4.4674457429064205,1.6988115499541918
OeX28E0p66U_first48h,OeX28E0p66U,UCdHjleMvPSs-JEjiQ8_D2cA,2026-05-14 18:41:52+00:00,0,48,48,72,26980.47,27660.0,679.5299999999988,6.5228719063512415
6BMM1BvmO4E_first48h,6BMM1BvmO4E,UClnXPmCfQZL0PKcg_8IpQFA,2026-05-14 18:39:55+00:00,0,48,48,72,21.0,21.0,0.0,0.0
OgsgIzz0dYI_first48h,OgsgIzz0dYI,UC7SRhhPITzryVf0sJsTvuDw,2026-05-14 09:48:42+00:00,0,48,48,72,2899.498338870432,3003.0,103.50166112956822,4.649202967255255
7dc9t_jXvkE_first48h,7dc9t_jXvkE,UCVgIcndDxhQoiAGizJyl3Yw,2026-05-14 19:00:05+00:00,0,48,48,72,130.0,143.0,13.0,2.6390573296152584
l4Ts-DDbgNA_first48h,l4Ts-DDbgNA,UCm_jnI7ubEWq57tEk6pDHBw,2026-05-14 11:01:30+00:00,0,48,48,72,1602.8766666666668,1782.0,179.12333333333322,5.1936418014431975
O2NvCwS4W3g_first48h,O2NvCwS4W3g,UCZoPWdQSmy0OT0Zul-ArLng,2026-05-14 19:28:52+00:00,0,48,48,72,588.8845836768343,603.0,14.115416323165732,2.715715171561378
XDtWgiZDXmw_first48h,XDtWgiZDXmw,UCwqdNXcOwbDJKWPiuTxxcBg,2026-05-14 19:27:15+00:00,0,48,48,72,1602.9447650453421,1619.0,16.055234954657863,2.836457192067588
cXU4cfIGFWI_first48h,cXU4cfIGFWI,UCpR_4YnLJAphcr0VI5yR5SA,2026-05-14 19:29:02+00:00,0,48,48,72,2595.0,3243.0,648.0,6.47543271670409
0NdeFvU1WJw_first48h,0NdeFvU1WJw,UCMtL3F-DopdSVqHIS9mCqlQ,2026-05-14 19:49:16+00:00,0,48,48,72,21.0,21.0,0.0,0.0
kC-gA0ox9Ok_first48h,kC-gA0ox9Ok,UCoSJ47wcWDHKbJaU-2EEzbw,2026-05-14 20:19:34+00:00,0,48,48,72,846.6577851790174,960.0,113.34221482098258,4.739195836130838
_lRdzmeBLKg_first48h,_lRdzmeBLKg,UCuPjVmSMrJYJguJL9qdeYXg,2026-05-14 20:21:23+00:00,0,48,48,72,7.0,8.0,1.0,0.6931471805599453
4PB6PiqVxpk_first48h,4PB6PiqVxpk,UCzN1t92i_2F8oMryBeH1IJg,2026-05-14 20:29:54+00:00,0,48,48,72,29734.193011647254,32361.0,2626.806988352746,7.873904932597117
BBVi_bqIbU4_first48h,BBVi_bqIbU4,UCBHorLChDCg6S2c8A6aObyg,2026-05-14 20:30:04+00:00,0,48,48,72,22.409658617818486,32.0,9.590341382181514,2.3599423953715006
rh1lXhado00_first48h,rh1lXhado00,UCIojX831-ePevzWPB1MRtng,2026-05-14 20:45:05+00:00,0,48,48,72,29.0,39.0,10.0,2.3978952727983707
YYzpgTeNVIc_first48h,YYzpgTeNVIc,UCnQMBqHrgb87N3orBxZJysg,2026-05-14 20:59:21+00:00,0,48,48,72,1.0,1.0,0.0,0.0
xep6bDuz-NQ_first48h,xep6bDuz-NQ,UC6DHkJto-brj1xXQ0cxsqJA,2026-05-14 21:00:58+00:00,0,48,48,72,452.0,465.0,13.0,2.6390573296152584
epazy9vg86M_first48h,epazy9vg86M,UCHTd4IK0mK3fD1t8qSJtAsQ,2026-05-14 21:15:06+00:00,0,48,48,72,379.3425,450.0,70.65750000000003,4.271897824302014
KJXxmkMdiEA_first48h,KJXxmkMdiEA,UCIduQSMiEtISMIphxmNct5g,2026-05-14 21:20:37+00:00,0,48,48,72,1345.0,1484.0,139.0,4.941642422609304
n_8CeJhFVzA_first48h,n_8CeJhFVzA,UCco8sj7mScFDZzI_vA8KVNA,2026-05-14 21:15:07+00:00,0,48,48,72,94.0,96.0,2.0,1.0986122886681098
tODU4pYgX_E_first48h,tODU4pYgX_E,UCwxi7vXJxOeRteUYwhilZwQ,2026-05-14 21:30:15+00:00,0,48,48,72,98.03419516263553,108.0,9.965804837364473,2.3947817797565962
MWwyOhRQ5EE_first48h,MWwyOhRQ5EE,UC7JIEy6zShH2YEpGPMjcYmA,2026-05-14 21:32:35+00:00,0,48,48,72,8477.377703826955,8510.0,32.62229617304547,3.5151894234783048
Jo8BxX7Be2U_first48h,Jo8BxX7Be2U,UCBy_C4Tg58BRzyKky45Pfow,2026-05-14 21:36:21+00:00,0,48,48,72,155.47254575707154,164.0,8.527454242928457,2.254177551122853
0ty5wKGzxLQ_first48h,0ty5wKGzxLQ,UCByGc7P_siORkC1pum8T3_Q,2026-05-14 21:47:25+00:00,0,48,48,72,96.43421052631578,104.0,7.5657894736842195,2.147776301922239
3C0vDv2VnKE_first48h,3C0vDv2VnKE,UCVlAuoyUrg0zTeMi70AW5tg,2026-05-14 22:00:04+00:00,0,48,48,72,135.0,181.0,46.0,3.8501476017100584
z2uH0O7BIXc_first48h,z2uH0O7BIXc,UCRRQx5nLPZJr3if_LYm2A_w,2026-05-13 02:00:00+00:00,0,48,48,72,68.0,68.0,0.0,0.0
yT9WCHC16dU_first48h,yT9WCHC16dU,UCQR03Z11tSo0eF5T7GUgwug,2026-05-14 22:30:25+00:00,0,48,48,72,5741.574521232306,9851.0,4109.425478767694,8.321281824946688
lSgfJEh6JWw_first48h,lSgfJEh6JWw,UCtncu9Jg74Iqxea_FSuSVRg,2026-05-14 22:30:21+00:00,0,48,48,72,2287.3030807660284,3283.0,995.6969192339716,6.904446731002417
szyxk4-QCEQ_first48h,szyxk4-QCEQ,UCI7uUDMlJJsH9oXrmaEkzpA,2026-05-14 22:33:36+00:00,0,48,48,72,178572.70927318296,221215.0,42642.29072681704,10.660625230505843
m2ZOV0nplso_first48h,m2ZOV0nplso,UCWMJzlp-TM2KPG9eQ2SAYQw,2026-05-14 22:35:26+00:00,0,48,48,72,24.0,41.0,17.0,2.8903717578961645
hYr6WNjzkR8_first48h,hYr6WNjzkR8,UCXrtZnDB8c8l-6IyVC5MjrQ,2026-05-14 23:00:43+00:00,0,48,48,72,5.0,5.0,0.0,0.0
J7-jo7QTA5g_first48h,J7-jo7QTA5g,UCe-PH4zHUkhKb_cJfa5FP_A,2026-05-14 23:12:54+00:00,0,48,48,72,48.0,59.0,11.0,2.4849066497880004
QTKLUTQ0tT4_first48h,QTKLUTQ0tT4,UCrZt6G3064J2NKM2OE32mHw,2026-05-14 23:24:13+00:00,0,48,48,72,25.0,26.0,1.0,0.6931471805599453
hnVcUuDL7FI_first48h,hnVcUuDL7FI,UCADymzuZziXFW1zoZkuxU1g,2026-05-14 23:30:14+00:00,0,48,48,72,2.0,3.0,1.0,0.6931471805599453
nox1AFkFIus_first48h,nox1AFkFIus,UCvGgS9ODLmJAugjdp3LXF_A,2026-05-14 23:30:15+00:00,0,48,48,72,4743.99,5046.0,302.0100000000002,5.713765808265103
r6S9EXDGyNU_first48h,r6S9EXDGyNU,UCeHLt-eeWp_gUDpAye60j2w,2026-05-14 23:30:15+00:00,0,48,48,72,28.445833333333333,79.0,50.55416666666667,3.9426330348719842
WDjGNrGGvP4_first48h,WDjGNrGGvP4,UCjqChZEeAlIB20UHEFMaeDA,2026-05-14 23:48:52+00:00,0,48,48,72,492.0,495.0,3.0,1.3862943611198906
7AxUV0LYSFg_first48h,7AxUV0LYSFg,UCjqChZEeAlIB20UHEFMaeDA,2026-05-14 23:47:10+00:00,0,48,48,72,171.0,172.0,1.0,0.6931471805599453
y8b2-Qdel6A_first48h,y8b2-Qdel6A,UC2YtO9r1tzEwUUID7vwkMAQ,2026-05-15 00:01:00+00:00,0,48,48,72,3066.360465116279,3225.0,158.6395348837209,5.072918366644097
oGnT2SV-Swg_first48h,oGnT2SV-Swg,UCOm3mflLYdf7J-WN5DZ8a0Q,2026-05-14 04:12:10+00:00,0,48,48,72,102.0,102.0,0.0,0.0
GF8y7SbPGXs_first48h,GF8y7SbPGXs,UC6dwAQMtzVhVLBQJTCclbpA,2026-05-15 00:04:00+00:00,0,48,48,72,11.0,12.0,1.0,0.6931471805599453
8K-dDaN27sE_first48h,8K-dDaN27sE,UCoJdH6v5xVTwmzlE45bnRZw,2026-05-15 00:15:01+00:00,0,48,48,72,10.45635910224439,12.0,1.5436408977556102,0.9335964789717472
P2vwhOJskx0_first48h,P2vwhOJskx0,UCqaZlsyggpisWGozbyAgdbw,2026-05-15 00:16:04+00:00,0,48,48,72,8533.597337770383,9373.0,839.4026622296169,6.733881136778318
0zgdED9TL6g_first48h,0zgdED9TL6g,UCiekz-mXgiE3tiOFPa3baOQ,2026-05-15 00:30:02+00:00,0,48,48,72,8.0,8.0,0.0,0.0
wWgwtCP6oWo_first48h,wWgwtCP6oWo,UCSVH9VHDXlyjeebNDKOTq3g,2026-05-15 00:44:29+00:00,0,48,48,72,129.4792013311148,155.0,25.52079866888519,3.2779292805838454
ZvHIuIIZ3Is_first48h,ZvHIuIIZ3Is,UCKV2yWPB3wn0RTZh3cTD8YA,2026-05-15 00:45:13+00:00,0,48,48,72,30979.86605657238,43046.0,12066.13394342762,9.398240832989424
VSnVaYLUYCk_first48h,VSnVaYLUYCk,UCnVJ112p6NFV8VcyYAgPlMg,2026-05-14 18:15:03+00:00,0,48,48,72,35.0,43.0,8.0,2.1972245773362196
z1vqAXvVkbc_first48h,z1vqAXvVkbc,UCtQAOduV-OAv9pQqrJNGuWA,2026-05-15 00:50:03+00:00,0,48,48,72,10553.714404662782,12325.0,1771.2855953372182,7.480025289361878
b9VCBvpfNZg_first48h,b9VCBvpfNZg,UCgVstyPcfgQ8Dpmoy8qxAmA,2026-05-15 01:00:34+00:00,0,48,48,72,9943.263552960801,10054.0,110.73644703919854,4.716142946847462
QMBx32KALYo_first48h,QMBx32KALYo,UCpwdDQWuPGWXmgiVSm3BpgQ,2026-05-15 01:00:32+00:00,0,48,48,72,1162.0,1275.0,113.0,4.736198448394496
slM4vvg3-uc_first48h,slM4vvg3-uc,UCQ_C-A4xPqrmzz0Fi9KEPAQ,2026-05-15 01:07:00+00:00,0,48,48,72,0.0,0.0,0.0,0.0
Vv8Rhtzp6-Y_first48h,Vv8Rhtzp6-Y,UC2o5OWpmCFcv137mauahQLw,2026-05-15 01:30:32+00:00,0,48,48,72,6662.345575959933,7496.0,833.6544240400672,6.727017775760682
tcAy2UmFjnQ_first48h,tcAy2UmFjnQ,UC_sbCPEN2Szi-8NvYpuNHtw,2026-05-15 01:26:50+00:00,0,48,48,72,11.0,20.0,9.0,2.302585092994046
KkdCeZI94UM_first48h,KkdCeZI94UM,UC2AVZr4HFk-cN5kWQ1KX9uw,2026-05-15 01:42:42+00:00,0,48,48,72,8.0,8.0,0.0,0.0
3QfSJ4vK3ZE_first48h,3QfSJ4vK3ZE,UCbKOLQgbUXFHDqyC7N0cV1A,2026-05-15 01:52:03+00:00,0,48,48,72,0.0,0.0,0.0,0.0
L6r9fj3rONU_first48h,L6r9fj3rONU,UCPZHBp1ruUxTJ7aBvMiWLMA,2026-05-15 01:49:07+00:00,0,48,48,72,18.0,18.0,0.0,0.0
5p8h-XE5GZE_first48h,5p8h-XE5GZE,UCQSVGDOQ8oppjzitV4h75Zw,2026-05-15 01:57:42+00:00,0,48,48,72,666.4874791318865,672.0,5.512520868113484,1.8737266113912012
MLvopK4cCic_first48h,MLvopK4cCic,UC1fdtWYJVuW536pLk67bpQA,2026-05-15 02:00:17+00:00,0,48,48,72,198.0,214.0,16.0,2.833213344056216
l7iSFmFtm7c_first48h,l7iSFmFtm7c,UCG5TzzXLMQK7VRjTtZYXhYg,2026-05-15 02:00:43+00:00,0,48,48,72,1031.0,1141.0,110.0,4.709530201312334
x87q0HkHGuA_first48h,x87q0HkHGuA,UCH4qURCnVhGFu0DECZbmcsQ,2026-05-14 05:56:01+00:00,0,48,48,72,506.20401337792646,619.0,112.79598662207354,4.73440725412898
I-8BBcHkmrs_first48h,I-8BBcHkmrs,UCwmdNrmZ3xgsooUARTPcNWg,2026-05-15 02:17:41+00:00,0,48,48,72,0.0,0.0,0.0,0.0
YeEVLVRWN7I_first48h,YeEVLVRWN7I,UCdB4Va2-1AFS34U3G8uqpoA,2026-05-15 02:15:33+00:00,0,48,48,72,2262.4991680532444,2531.0,268.5008319467556,5.596571477345235
hCuM1HwtRP4_first48h,hCuM1HwtRP4,UCZ_93uL-Pl23rQqqgBQr9Vg,2026-05-15 02:45:10+00:00,0,48,48,72,27.0,27.0,0.0,0.0
KbFuA6L5GqE_first48h,KbFuA6L5GqE,UCjIZT41JtgaYmCwYTZrdSIQ,2026-05-15 03:00:45+00:00,0,48,48,72,9668.425602660016,9975.0,306.574397339984,5.728717000552243
RN0CMrs7uvw_first48h,RN0CMrs7uvw,UC7Js8T7-3cAOy5Hq0K6lQRQ,2026-05-15 03:00:19+00:00,0,48,48,72,5005.204488778055,6184.0,1178.7955112219452,7.073096406867674
fHNB-kbO87U_first48h,fHNB-kbO87U,UCKMhajQBwJ9JxMqS2vZVy6g,2026-05-15 03:02:01+00:00,0,48,48,72,442.9941812136326,1022.0,579.0058187863674,6.36303813588043
RIjS6-oigEU_first48h,RIjS6-oigEU,UCNDi6Gn6bpQMLhOkB3RaKUw,2026-05-15 03:15:05+00:00,0,48,48,72,3485.7402164862615,3865.0,379.2597835137385,5.940854659970118
xgnkV_VqDiA_first48h,xgnkV_VqDiA,UC19PxMHpMCzIMOz63LgMglw,2026-05-15 03:20:00+00:00,0,48,48,72,3233.279534109817,3593.0,359.7204658901828,5.888103325668279
pe-DanXi76I_first48h,pe-DanXi76I,UC6wWnbsZU8drnF3x2gnhypg,2026-05-15 03:21:02+00:00,0,48,48,72,1114.0,1401.0,287.0,5.662960480135946
