sample_id,video_id,channel_id,publish_time,duration_seconds,category,publish_hour,is_shorts,title_length,tag_count,subscriber_count_at_publish,log_subscriber_count,views_1h,views_3h,views_24h,views_48h,log_views_1h,log_views_3h,log_views_24h,log_views_48h,growth_1h_to_3h,growth_3h_to_24h,growth_24h_to_48h,rate_late_to_early,likes_48h,comments_48h,like_view_ratio_48h,comment_view_ratio_48h,engagement_rate_48h
BYBhOB1AlxQ_first48h,BYBhOB1AlxQ,UC7Tmdxj18fdu4tTtxVUhoCA,2026-05-09 08:15:03+00:00,1080,Gaming,8.0,False,46,61,1230000.0,14.0225255403564,,,,86193.6231675769,0.0,0.0,0.0,11.364363078460098,,,,,6293.547571141133,380.0,0.07301639425117647,0.004408678809814124,0.0774250730609906
SOIGkZ9ywfI_first48h,SOIGkZ9ywfI,UCiOki3bA8llEHVgXBQ3x6wg,2026-05-10 09:19:07+00:00,0,Sports,9.0,False,85,6,108000.0,11.58989576532275,,,40158.33429561201,40742.0,0.0,0.0,10.600610177923741,10.615039324772178,,,583.6657043879895,,251.0,,0.006160718668695695,0.0,0.006160718668695695
CU31_5n8ZoE_first48h,CU31_5n8ZoE,UCYu7Fc1bLWCL81kzpzIaIYA,2026-05-10 12:00:30+00:00,533,Entertainment,12.0,False,72,37,339000.0,12.733758336210744,,,2060.0,2988.0,0.0,0.0,7.630946580890459,8.002694162283937,,,928.0,,20.0,3.0,0.006693440428380187,0.001004016064257028,0.007697456492637216
GamCBEXHBKs_first48h,GamCBEXHBKs,UCYu7Fc1bLWCL81kzpzIaIYA,2026-05-10 11:00:33+00:00,488,Entertainment,11.0,False,91,37,339000.0,12.733758336210744,,,4398.0,7117.0,0.0,0.0,8.389132521348719,8.870382066070137,,,2719.0,,42.0,,0.00590136293382043,0.0,0.00590136293382043
CUF67X90t-M_first48h,CUF67X90t-M,UCxf25PThunuFwS6F33_UWTg,2026-05-10 12:16:38+00:00,4440,News & Politics,12.0,False,69,67,16.0,2.833213344056216,,,30.0,33.0,0.0,0.0,3.4339872044851463,3.5263605246161616,,,3.0,,1.0,,0.030303030303030304,0.0,0.030303030303030304
0UK6byyD454_first48h,0UK6byyD454,UCLkRCRHQL8kDRbaQav4v8bg,2026-05-10 12:00:04+00:00,7807,People & Blogs,12.0,False,85,60,394000.0,12.884108726347916,,,2212.522262964903,2581.988792556566,0.0,0.0,7.702340309932731,7.856702454161366,,,369.46652959166295,,34.0,11.0,0.01316814391217197,0.004260281853937991,0.01742842576610996
h_rv2Qs_REk_first48h,h_rv2Qs_REk,UCfc5rX7XNwEvY0cgXygkDbQ,2026-05-10 12:01:17+00:00,1333,Education,12.0,False,34,59,423000.0,12.955129822091815,,,483707.4874279728,620584.4264892269,0.0,0.0,13.089237705541507,13.338418547783574,,,136876.9390612541,,12000.0,950.6197718631179,0.01933661156772247,0.0015318137730928386,0.02086842534081531
VxMP3Jp2zY0_first48h,VxMP3Jp2zY0,UC6XeHVdVtRqE96bI-jKIQew,2026-05-10 12:01:00+00:00,6281,Film & Animation,12.0,False,74,21,1580.0,7.365812837209472,,,178.65060240963857,225.99218419940854,0.0,0.0,5.19101386679431,5.424915586049038,,,47.341581789769975,,4.0,,0.017699727157247717,0.0,0.017699727157247717
Kfh8LT3ZrwY_first48h,Kfh8LT3ZrwY,UCYSgMvsMIrC6Dvm6VfBP9xw,2026-05-10 12:00:35+00:00,6384,Film & Animation,12.0,False,30,81,4790.0,8.474494436883122,,,49644.15817130846,101669.93284210526,0.0,0.0,10.812656145509722,11.529496728422407,,,52025.7746707968,,1496.1618947368422,54.17684210526316,0.014715873738801434,0.0005328698523820263,0.01524874359118346
fRO6WsVyncM_first48h,fRO6WsVyncM,UC8_XPLu1Vc0k3jBIb9nm9qg,2026-05-10 12:01:13+00:00,15240,Film & Animation,12.0,False,90,8,3110.0,8.042699496897637,,,2591.96243761492,3285.8490844032835,0.0,0.0,7.860556299361592,8.097684659742313,,,693.8866467883636,,21.0,1.0,0.0063910421509250906,0.0003043353405202424,0.006695377491445333
DPYq15kKKyM_first48h,DPYq15kKKyM,UCQF_OX6ISwaMbxLJEklyk-g,2026-05-10 12:30:14+00:00,5559,Film & Animation,12.0,False,96,70,116000.0,11.661354090741,,,2410.0,3024.9453027139875,0.0,0.0,7.787796878181171,8.014978818412953,,,614.9453027139875,,39.0,3.0,0.012892795107736036,0.000991753469825849,0.013884548577561884
yp2sTZoT-6U_first48h,yp2sTZoT-6U,UCGDe-gGoj3k3CuDcJIDpHFA,2026-05-10 12:01:48+00:00,2661,Film & Animation,12.0,False,83,52,16700.0,9.723223876851618,,,82.7835859905907,159.3105098855359,0.0,0.0,4.428237117068761,5.077112621318668,,,76.52692389494521,,0.8847034339229967,,0.005553327489558933,0.0,0.005553327489558933
kO3KL-xO4as_first48h,kO3KL-xO4as,UCDCJyLpbfgeVE9iZiEam-Kg,2026-05-10 10:45:43+00:00,96,News & Politics,10.0,True,46,8,1340000.0,14.108180918195472,,,13046.918263810598,13543.618660812293,0.0,0.0,9.476383880011655,9.513744600620647,,,496.7003970016958,,215.97760702524698,5.0,0.015946816905748104,0.00036917755329801346,0.016315994459046117
VoMypjNAK3w_first48h,VoMypjNAK3w,UC9tnW2dpPDNc_aEOnhsRs4g,2026-05-10 12:00:06+00:00,4267,News & Politics,12.0,False,80,16,316000.0,12.663500657121004,,,51273.531486804284,57462.91930116472,0.0,0.0,10.844949445635146,10.95891253941641,,,6189.387814360438,,609.644758735441,101.25623960066555,0.010609359325102789,0.0017621144353975274,0.012371473760500316
IcnFhI89Poc_first48h,IcnFhI89Poc,UCLqCmbd6bgcLaBVz3aA-68A,2026-05-10 03:30:12+00:00,866,Entertainment,3.0,False,38,14,3160000.0,14.96608290201874,,,173363.9778357236,231150.0,0.0,0.0,12.063154349663508,12.350826455602125,,,57786.02216427639,,10000.0,310.0,0.043261951113995244,0.0013411204845338524,0.044603071598529095
xWNg829vuMo_first48h,xWNg829vuMo,UCcT6w3xUyVshyR2_2vrMp1w,2026-05-10 12:27:53+00:00,50,News & Politics,12.0,False,43,3,613000.0,13.326121846238388,,,1867.9770773638968,1871.9128639273179,0.0,0.0,7.533146542727541,7.535250179166125,,,3.935786563421061,,10.0,,0.0053421290022120805,0.0,0.0053421290022120805
dpVfgLQX7FI_first48h,dpVfgLQX7FI,UC7hwQp3F6P_OwyRM14p88iQ,2026-05-10 12:19:18+00:00,0,Gaming,12.0,False,37,0,6590.0,8.79346036105272,,,33419.52478058854,33421.59783053622,0.0,0.0,10.41692550461702,10.416987531939125,,,2.073049947684922,,345.0,,0.010322666251605266,0.0,0.010322666251605266
6FiqxiV3I9o_first48h,6FiqxiV3I9o,UCPJxwJpEXd9jRyzGUDqIviA,2026-05-10 12:15:07+00:00,4061,People & Blogs,12.0,False,78,10,129000.0,11.767575435251748,,,10875.896443514644,13283.482348025904,0.0,0.0,9.294396226364023,9.494351892288039,,,2407.5859045112593,,417.37497388761227,36.0,0.03142059912848377,0.002710132708939088,0.03413073183742286
9V8hat7_vE0_first48h,9V8hat7_vE0,UCj0Qq7hXiQGh4uHEdeFl9RQ,2026-05-10 14:36:22+00:00,42896,People & Blogs,14.0,False,75,0,22900.0,10.038935856711177,,,1055.8917322834645,1098.8072423398328,0.0,0.0,6.96308755137468,7.002890209194634,,,42.91551005636825,,26.0,5.0,0.023662020960687178,0.004550388646285996,0.028212409606973174
vUj2tc8txnk_first48h,vUj2tc8txnk,UChWoDluh-gUgIpqzG1m-Sng,2026-05-09 16:30:31+00:00,402,People & Blogs,16.0,False,53,0,31200.0,10.348205424565993,,,,712.0,0.0,0.0,0.0,6.569481420414296,,,,,108.0,4.0,0.15168539325842698,0.0056179775280898875,0.15730337078651685
vrgi5km8mLY_first48h,vrgi5km8mLY,UChWoDluh-gUgIpqzG1m-Sng,2026-05-09 16:00:06+00:00,2436,People & Blogs,16.0,False,58,0,31200.0,10.348205424565993,,,,4355.0,0.0,0.0,0.0,8.37930948405285,,,,,599.0,129.0,0.13754305396096442,0.029621125143513203,0.16716417910447762
80yt3Gxcxcs_first48h,80yt3Gxcxcs,UCrvhNP_lWuPIP6QZzJmM-bw,2026-05-09 23:30:03+00:00,161,News & Politics,23.0,False,74,21,0.0,0.0,,,,5358.0,0.0,0.0,0.0,8.58653266949485,,,,,119.0,26.0,0.022209779768570363,0.0048525569242254575,0.02706233669279582
QLYKzyyC0PE_first48h,QLYKzyyC0PE,UCdbvc-yJ4JQjNGTgFiJIZNA,2026-05-10 00:16:16+00:00,1412,News & Politics,0.0,False,93,21,1360000.0,14.122995993006082,,,,33491.0,0.0,0.0,0.0,10.419061883324323,,,,,858.0,7.0,0.025618822967364365,0.00020901137619061836,0.025827834343554984
c3wdwprXrRw_first48h,c3wdwprXrRw,UCIr2L5vnVPAC1-FCLf5mcng,2026-05-10 13:57:44+00:00,21,News & Politics,13.0,False,53,5,21400.0,9.97119292889014,,,,34.0,0.0,0.0,0.0,3.5553480614894135,,,,,1.0,,0.029411764705882353,0.0,0.029411764705882353
ZE6-Iq6o1sY_first48h,ZE6-Iq6o1sY,UCIr2L5vnVPAC1-FCLf5mcng,2026-05-10 13:52:48+00:00,24,News & Politics,13.0,False,58,5,21400.0,9.97119292889014,,,,22.0,0.0,0.0,0.0,3.1354942159291497,,,,,0.0,,0.0,0.0,0.0
a46zQHO5W6U_first48h,a46zQHO5W6U,UCIr2L5vnVPAC1-FCLf5mcng,2026-05-10 13:29:42+00:00,40,News & Politics,13.0,False,89,5,21400.0,9.97119292889014,,,,110.0,0.0,0.0,0.0,4.709530201312334,,,,,1.0,,0.00909090909090909,0.0,0.00909090909090909
m3rBjmymiEI_first48h,m3rBjmymiEI,UCHc3el42hXKKhjs_1vzWk9A,2026-05-09 14:30:40+00:00,3194,Entertainment,14.0,False,88,25,7830000.0,15.873473195680898,,,,3299.0479302832246,0.0,0.0,0.0,8.101692271677344,,,,,55.17671266037279,,0.01672504123201261,0.0,0.01672504123201261
Y3cH_1gP0hg_first48h,Y3cH_1gP0hg,UCK7LdglLCApOTaylxX8hW2Q,2026-05-10 01:30:25+00:00,459,Entertainment,1.0,False,20,0,1220000.0,14.014362236381235,,,126454.0078125,146916.0,0.0,0.0,11.747641854417923,11.89762308044933,,,20461.9921875,,3412.0,102.0,0.023224155299626997,0.0006942742791799395,0.023918429578806938
dfm0ZRmJmsU_first48h,dfm0ZRmJmsU,UCqQo7ewe87aYAe7ub5UqXMw,2026-05-09 23:44:01+00:00,480,Sports,23.0,False,62,12,17500000.0,16.677711496036597,,,984900.0,1254938.1199358203,0.0,0.0,13.800296407488784,14.042597619360075,,,270038.11993582034,,12938.22703569996,3064.7725631768953,0.010309852597641741,0.0024421702667966074,0.012752022864438349
RiJTHjQBysM_first48h,RiJTHjQBysM,UCXRlIK3Cw_TJIQC5kSJJQMg,2026-05-10 14:21:48+00:00,0,Gaming,14.0,False,42,16,1010000.0,13.825461878915961,,,,72500.0,0.0,0.0,0.0,11.19135563385109,,,,,3005.0,20.0,0.041448275862068965,0.00027586206896551725,0.04172413793103448
C3o5PDWbC1o_first48h,C3o5PDWbC1o,UCPPyvsM48HS7RCGvkfjsX9g,2026-05-10 14:00:23+00:00,7381,People & Blogs,14.0,False,47,41,8290.0,9.022925868116218,,,,121.0,0.0,0.0,0.0,4.804021044733257,,,,,2.0,,0.01652892561983471,0.0,0.01652892561983471
vDsrkAjH74U_first48h,vDsrkAjH74U,UCIcRb5FLznQfVywDlnZjRNA,2026-05-10 14:11:48+00:00,8673,Film & Animation,14.0,False,54,0,253000.0,12.441148720271016,,,,3964.0,0.0,0.0,0.0,8.285261134068948,,,,,70.0,1.0,0.017658930373360242,0.0002522704339051463,0.01791120080726539
37HzV9kyqvE_first48h,37HzV9kyqvE,UCwbtZdhuhANYFNRPa99-16Q,2026-05-10 14:00:04+00:00,2784,News & Politics,14.0,False,60,10,260000.0,12.468440756144114,,,,8123.0,0.0,0.0,0.0,9.002577922700276,,,,,120.0,7.0,0.01477286716730272,0.0008617505847593254,0.015634617752062045
ATgnY1NMv6E_first48h,ATgnY1NMv6E,UCs33A_DQr7sbB8e1BTI3ESw,2026-05-10 14:00:15+00:00,6365,People & Blogs,14.0,False,32,0,4740.0,8.464003362902119,,,,2336.0,0.0,0.0,0.0,7.756623334538858,,,,,53.0,8.0,0.022688356164383562,0.003424657534246575,0.026113013698630137
Y2nmkvSlM6Y_first48h,Y2nmkvSlM6Y,UC80ztI40QAXzWL94eoRzWow,2026-05-10 14:02:37+00:00,6775,Film & Animation,14.0,False,78,96,750000.0,13.527829818844937,,,,1373.0,0.0,0.0,0.0,7.2254814727822945,,,,,11.0,,0.008011653313911144,0.0,0.008011653313911144
ryJimRgr0ck_first48h,ryJimRgr0ck,UCYkn7e_zaRR_UxOrJR0RVdg,2026-05-10 14:18:39+00:00,8147,Film & Animation,14.0,False,96,21,1210000.0,14.006131744018864,,,,921.0,0.0,0.0,0.0,6.826545223556594,,,,,18.0,1.0,0.019543973941368076,0.0010857763300760044,0.02062975027144408
BcnkJQ9_oTA_first48h,BcnkJQ9_oTA,UCSdExItCszcnIp-roT7b0kw,2026-05-10 10:14:11+00:00,1471,Gaming,10.0,False,72,8,1020000.0,13.83531416565213,,,137417.0,167891.0,0.0,0.0,11.830782654556875,12.031076194521287,,,30474.0,,1623.0,331.0,0.009666986318504267,0.001971517234396126,0.011638503552900394
pGtJlxmgOWk_first48h,pGtJlxmgOWk,UC1DD0A8op56S-v4Hyc6hqSg,2026-05-10 14:33:27+00:00,435,Education,14.0,False,51,101,260.0,5.564520407322694,,,,57.0,0.0,0.0,0.0,4.060443010546419,,,,,2.0,,0.03508771929824561,0.0,0.03508771929824561
k7PPy8kBNl0_first48h,k7PPy8kBNl0,UCYlMtMQMUN_5NlBtFc4HRwA,2026-05-10 14:37:38+00:00,2007,Gaming,14.0,False,74,10,111.0,4.718498871295094,,,,107.0,0.0,0.0,0.0,4.68213122712422,,,,,2.0,,0.018691588785046728,0.0,0.018691588785046728
dogKKOLQkY0_first48h,dogKKOLQkY0,UC1FbPiXx59_ltnFVx7IxWow,2026-05-10 12:01:10+00:00,206,News & Politics,12.0,False,77,5,1020000.0,13.83531416565213,,,10365.0,10974.0,0.0,0.0,9.246286498749653,9.303375237943373,,,609.0,,85.0,7.0,0.007745580462912338,0.0006378713322398396,0.008383451795152179
SHx1jS8iXBo_first48h,SHx1jS8iXBo,UC1FbPiXx59_ltnFVx7IxWow,2026-05-10 10:00:47+00:00,321,News & Politics,10.0,False,90,0,1020000.0,13.83531416565213,,,745.6220405862458,839.7080323922083,0.0,0.0,6.615559087322861,6.734244432505276,,,94.08599180596252,,17.0,2.0,0.020245132050921825,0.002381780241284921,0.022626912292206747
0NK9kx1mmbM_first48h,0NK9kx1mmbM,UCvzGlP9oQwU--Y0r9id_jnA,2026-05-10 12:23:28+00:00,28524,Gaming,12.0,False,36,45,1990000.0,14.503645699213111,,,343727.0,358906.0,0.0,0.0,12.747605925914831,12.79081858098562,,,15179.0,,8939.0,156.0,0.02490624286024753,0.00043465419914963805,0.02534089705939717
YGYnWrWR2Yg_first48h,YGYnWrWR2Yg,UCyR7wj7KsD0K4h6Rm_y0MSg,2026-05-10 15:13:29+00:00,7550,Sports,15.0,False,77,18,396000.0,12.889172015485954,,,,142216.0,0.0,0.0,0.0,11.865109339135431,,,,,2036.0,2.0,0.01431625133599595,1.4063115261292682e-05,0.014330314451257242
YHdr6fgUtEA_first48h,YHdr6fgUtEA,UCBPasXWxj1DYJLqZktw_UWg,2026-05-10 11:49:40+00:00,0,Sports,11.0,False,87,0,2320000.0,14.657078174676883,,,763476.0,764319.547521991,0.0,0.0,13.545638278760093,13.54674254497531,,,843.5475219909567,,7705.023170993349,8.0,0.01008089246961417,1.0466826376398315e-05,0.010091359295990568
sXjYanFatrQ_first48h,sXjYanFatrQ,UCUxTPRSns--l5BX2537u7Rw,2026-05-10 12:57:51+00:00,0,News & Politics,12.0,False,99,0,1590000.0,14.279245203127035,,,,2143.0,0.0,0.0,0.0,7.670428522190693,,,,,351.0,2.0,0.16378908072795148,0.0009332711152589828,0.16472235184321046
feKCUK431JM_first48h,feKCUK431JM,UCYfYQ_KKxoo_lgEsb-APThA,2026-05-10 15:00:38+00:00,379,Gaming,15.0,False,44,31,22100.0,10.003378135350923,,,,93.0,0.0,0.0,0.0,4.543294782270004,,,,,2.0,,0.021505376344086023,0.0,0.021505376344086023
mo4DXOuLw2Q_first48h,mo4DXOuLw2Q,UCu5Fk7_gq7NO_8Gx2HKZp4A,2026-05-10 14:56:03+00:00,15532,Sports,14.0,False,26,0,3230.0,8.080546965824498,,,,250.0,0.0,0.0,0.0,5.5254529391317835,,,,,4.0,1.0,0.016,0.004,0.02
QKxjn6efq-4_first48h,QKxjn6efq-4,UCC536GNHb0gJBi6pxrAqMrQ,2026-05-10 14:57:37+00:00,274,Music,14.0,False,53,0,16.0,2.833213344056216,,,,2.0,0.0,0.0,0.0,1.0986122886681098,,,,,2.0,1.0,1.0,0.5,1.5
TGrrWyBTwCc_first48h,TGrrWyBTwCc,UCBXNUPKWmdnHPxJ9bwgW-MQ,2026-05-10 15:00:47+00:00,678,Entertainment,15.0,False,58,28,12000.0,9.392745258631441,,,,591.0,0.0,0.0,0.0,6.3835066348840055,,,,,91.0,19.0,0.15397631133671744,0.032148900169204735,0.18612521150592218
rYV968eaXBc_first48h,rYV968eaXBc,UCwHfsu_vXxlIdtpqHDbp2yg,2026-05-10 14:44:11+00:00,2568,Education,14.0,False,76,0,467.0,6.148468295917647,,,,2311.0,0.0,0.0,0.0,7.7458682297922685,,,,,84.0,2.0,0.036347901341410645,0.0008654262224145391,0.037213327563825185
iO5Tu9JmMcM_first48h,iO5Tu9JmMcM,UCHpdtPldn7l9IER9ayEmXjA,2026-05-10 14:42:27+00:00,212,People & Blogs,14.0,False,100,0,918.0,6.823286122355687,,,,58.0,0.0,0.0,0.0,4.07753744390572,,,,,7.0,,0.1206896551724138,0.0,0.1206896551724138
VYr14kJpY24_first48h,VYr14kJpY24,UCPMLWMlHKkTWrHAZVsVoETw,2026-05-10 14:46:58+00:00,974,People & Blogs,14.0,False,38,30,7300.0,8.895766604056085,,,,11.0,0.0,0.0,0.0,2.4849066497880004,,,,,0.0,,0.0,0.0,0.0
IUdwuI4xQ0Y_first48h,IUdwuI4xQ0Y,UCl9abQAXRepSPOqWWFnA3vQ,2026-05-10 15:00:34+00:00,2920,Travel & Events,15.0,False,33,8,101000.0,11.522885696764481,,,,4680.0,0.0,0.0,0.0,8.45126704130007,,,,,70.0,5.0,0.014957264957264958,0.0010683760683760685,0.016025641025641024
F8V2NC--RdY_first48h,F8V2NC--RdY,UCa-W2A5iRRhHYFIoPBcDGdQ,2026-05-10 15:00:20+00:00,11,Education,15.0,True,78,0,4750.0,8.46611040118692,,,,12.0,0.0,0.0,0.0,2.5649493574615367,,,,,1.0,,0.08333333333333333,0.0,0.08333333333333333
QESkB2YKpRE_first48h,QESkB2YKpRE,UCwDyCMbrFn0RkqXdCKxjIbg,2026-05-10 16:00:07+00:00,3221,News & Politics,16.0,False,96,15,466000.0,13.051943059028227,,,15238.0,17048.26412106282,0.0,0.0,9.63161321028986,9.743862321725274,,,1810.2641210628208,,368.69980644026043,16.0,0.021626823928938225,0.000938511973206251,0.022565335902144476
LUcGqIGTrL8_first48h,LUcGqIGTrL8,UCm_jnI7ubEWq57tEk6pDHBw,2026-05-13 09:51:11+00:00,575,Film & Animation,9.0,False,83,8,10900.0,9.296609807128359,,,1644.4335839598998,1842.0,0.0,0.0,7.405759205344509,7.519149957669823,,,197.5664160401002,,14.0,,0.00760043431053203,0.0,0.00760043431053203
onLg0ngtS5E_first48h,onLg0ngtS5E,UCPARDnYdJQBJID-qyefVKcw,2026-05-13 13:31:01+00:00,287,Entertainment,13.0,False,28,52,493000.0,13.108266481420335,,,1024.1267723102585,1265.0,0.0,0.0,6.9325715642274215,7.143617602704121,,,240.8732276897415,,13.0,5.0,0.010276679841897233,0.003952569169960474,0.014229249011857707
xYKVdQxTPwk_first48h,xYKVdQxTPwk,UCPli4zx1L4CO4w7UuTi92uw,2026-05-14 05:31:25+00:00,99,Sports,5.0,False,92,17,79100.0,11.278480795900865,1.0,1.0,23.47953216374269,24.0,0.6931471805599453,0.6931471805599453,3.197837346503285,3.2188758248682006,0.0,22.47953216374269,0.5204678362573105,0.5204678362573105,0.0,,0.0,0.0,0.0
ttFBgMCPxK0_first48h,ttFBgMCPxK0,UCL0_NxCvkcXwZHpvqgMZY-A,2026-05-14 05:32:51+00:00,118,News & Politics,5.0,False,48,66,1040000.0,13.854732232655556,401.2277227722772,3532.0000000000005,56595.724770642206,120838.76254180603,5.997018402790779,8.169902647359145,10.943706396273889,11.702220670435834,3130.7722772277234,53063.724770642206,64243.03777116383,20.519869247101735,832.0551839464883,369.0183946488294,0.006885664553695062,0.003053808123210148,0.009939472676905209
xow8h1Qp3-c_first48h,xow8h1Qp3-c,UCbATDExtWstHnwWELZnXNZA,2026-05-14 05:34:00+00:00,47,News & Politics,5.0,False,87,5,212000.0,12.264346270624157,36.5,61.60000000000002,219.75229357798165,241.0,3.624340932976365,4.136765278106053,5.397041229364326,5.488937726156687,25.100000000000023,158.15229357798162,21.247706422018354,0.8465221682079017,2.0,,0.008298755186721992,0.0,0.008298755186721992
bO9LGMHu8ic_first48h,bO9LGMHu8ic,UCPaw88cPQ83rPMP0CjrOhJg,2026-05-14 00:11:30+00:00,1000,Entertainment,0.0,False,63,0,2610.0,7.8674885686991285,,,5592.0,5595.0,0.0,0.0,8.629271094821588,8.629807335785372,,,3.0,,26.0,,0.004647006255585344,0.0,0.004647006255585344
rKZY7d0mkD0_first48h,rKZY7d0mkD0,UCgCkdBQj4Wu7UrEuITnypSA,2026-05-13 07:28:10+00:00,627,Film & Animation,7.0,False,57,7,7840.0,8.967121656230923,,,,568.0,0.0,0.0,0.0,6.343880434126331,,,,,3.0,,0.00528169014084507,0.0,0.00528169014084507
fooFjZGVTsk_first48h,fooFjZGVTsk,UCuw_9BO3ufgtLJEiWoa5drQ,2026-05-14 06:01:17+00:00,3155,Film & Animation,6.0,False,89,92,7950.0,8.981052985901483,7.310679611650485,24.0,168.95503746877603,355.32972522897586,2.117541387912106,3.2188758248682006,5.135533916590021,5.875856496662011,16.689320388349515,144.95503746877603,186.37468776019983,11.167302407970089,8.0,,0.022514299907908826,0.0,0.022514299907908826
BcUe3Mmxx5w_first48h,BcUe3Mmxx5w,UCzmosvcc7ez4Oc-sdLD2hnQ,2026-05-14 06:05:27+00:00,886,People & Blogs,6.0,False,33,0,14.0,2.70805020110221,0.8431372549019607,1.0,33.453788509575354,49.0,0.6114691495456781,0.6931471805599453,3.539618962663646,3.912023005428146,0.15686274509803932,32.453788509575354,15.546211490424646,15.546211490424646,1.0,,0.02040816326530612,0.0,0.02040816326530612
xrwwBqSrVvo_first48h,xrwwBqSrVvo,UCi4-4miHWaGLAk5qqx6g3Mw,2026-05-14 06:15:23+00:00,79,People & Blogs,6.0,False,21,0,17.0,2.8903717578961645,4.0,4.0,21.815307820299505,44.0,1.6094379124341003,1.6094379124341003,3.1274317063023536,3.8066624897703196,0.0,17.815307820299505,22.184692179700495,22.184692179700495,1.0,,0.022727272727272728,0.0,0.022727272727272728
77qnjMRZkXE_first48h,77qnjMRZkXE,UCUxa6zbPQtMTdzVDeZcYc_Q,2026-05-12 10:57:22+00:00,526,Film & Animation,10.0,False,80,6,8090.0,8.99850761180784,,,,112.35946622185153,0.0,0.0,0.0,4.730563886672076,,,,,0.0,,0.0,0.0,0.0
tXYUhlwCcQI_first48h,tXYUhlwCcQI,UCm_jnI7ubEWq57tEk6pDHBw,2026-05-12 09:27:03+00:00,548,Film & Animation,9.0,False,72,8,10900.0,9.296609807128359,,,,422.15177065767284,0.0,0.0,0.0,6.047730910575451,,,,,4.0,,0.009475265243512719,0.0,0.009475265243512719
g7DaklPy-64_first48h,g7DaklPy-64,UCFnspr3LcLLJJfJxoB0fIuA,2026-05-14 06:24:26+00:00,219,Science & Technology,6.0,False,38,0,3.0,1.3862943611198906,0.0,0.0,7.0,7.0,0.0,0.0,2.0794415416798357,2.0794415416798357,0.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0
_i64yBIWKD0_first48h,_i64yBIWKD0,UCYiB80AmjJRm9ObwkvKroFw,2026-05-14 06:35:36+00:00,5972,Entertainment,6.0,False,33,9,29.0,3.4011973816621555,1.0,2.0,6.0,12.0,0.6931471805599453,1.0986122886681098,1.9459101490553132,2.5649493574615367,1.0,4.0,6.0,6.0,0.0,,0.0,0.0,0.0
PgqMQB98j1k_first48h,PgqMQB98j1k,UCMXR0GRIKcohg_YTzabuzvA,2026-05-13 10:26:17+00:00,543,Entertainment,10.0,False,39,57,126000.0,11.744045122410057,,,418.77731442869054,660.5672514619883,0.0,0.0,6.039724366928494,6.494611643484952,,,241.7899370332978,,25.847953216374272,3.0,0.03912993439981586,0.0045415512097523834,0.043671485609568246
2xzzDSGodxE_first48h,2xzzDSGodxE,UCaStl8gORo5UnMkOxVMOsiw,2026-05-14 06:47:24+00:00,51,People & Blogs,6.0,False,81,0,56.0,4.04305126783455,4.0,5.0,7.0,7.0,1.6094379124341003,1.791759469228055,2.0794415416798357,2.0794415416798357,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0
NNxOS-R_crY_first48h,NNxOS-R_crY,UCU1kccocfd3_fiv_RVSnDBA,2026-05-14 06:45:04+00:00,381,Howto & Style,6.0,False,60,16,21400.0,9.97119292889014,20.396039603960396,32.0,85.0,112.44804655029094,3.0632058396656268,3.4965075614664802,4.454347296253507,4.731344992481672,11.603960396039604,53.0,27.44804655029094,2.3654033289926493,3.0,3.448046550290939,0.026678987248198116,0.03066346331546849,0.05734245056366661
ojWZysVRfwI_first48h,ojWZysVRfwI,UCAJTSEi89cP1jjd6thlxBBg,2026-05-14 07:00:48+00:00,996,Science & Technology,7.0,False,96,0,17400.0,9.76428295481558,183.8421052631579,411.8888888888889,1241.9733555370524,1481.865112406328,5.2195019755885665,6.02317852259751,7.125261655671192,7.301731382105259,228.04678362573102,830.0844666481635,239.8917568692757,1.051940979193921,63.0,23.0,0.04251399096487088,0.015520980828444924,0.0580349717933158
Lo3ufgRZL3I_first48h,Lo3ufgRZL3I,UC6-bkbqTy73kmHhILAGbt3g,2026-05-14 07:00:30+00:00,1461,Education,7.0,False,80,14,15600.0,9.65509029374725,3.0,4.0,20.0,28.97171381031614,1.3862943611198906,1.6094379124341003,3.044522437723423,3.400254063888351,1.0,16.0,8.971713810316139,8.971713810316139,1.0,,0.03451642545371009,0.0,0.03451642545371009
JKYBImGwW1w_first48h,JKYBImGwW1w,UCPaw88cPQ83rPMP0CjrOhJg,2026-05-14 00:39:47+00:00,1149,Entertainment,0.0,False,61,0,2610.0,7.8674885686991285,,,6904.0,6911.0,0.0,0.0,8.840001065843392,8.841014310483892,,,7.0,,19.0,,0.0027492403414845898,0.0,0.0027492403414845898
0vSZ6JIAl2E_first48h,0vSZ6JIAl2E,UCTQ-gSOpuLtgQarXw3XVmyQ,2026-05-14 07:12:10+00:00,117,Entertainment,7.0,False,67,38,4120000.0,15.231363964044126,8.0,12.0,101.88195615514334,154.4474123539232,2.1972245773362196,2.5649493574615367,4.633582274258229,5.046307490202967,4.0,89.88195615514334,52.565456198779856,13.141364049694964,0.0,,0.0,0.0,0.0
